Timestamp,Machine Status,QSDELAY,Internal Temperature (°C)
2024-11-05 12:07:01,Laser Fire !,$QSDELAY 220,$LTEMF 16
2024-11-05 12:07:09,Laser Fire !,$QSDELAY 220,$LTEMF 22
2024-11-05 12:07:17,Laser Fire !,$QSDELAY 220,$LTEMF 15
2024-11-05 12:07:25,Laser Fire !,$QSDELAY 220,$LTEMF 26
2024-11-05 12:07:33,Laser Fire !,$QSDELAY 220,$LTEMF 17
2024-11-05 12:07:41,Laser Fire !,$QSDELAY 220,$LTEMF 26
2024-11-05 12:07:50,Laser Fire !,$QSDELAY 220,$LTEMF 24
2024-11-05 12:07:58,Laser Fire !,$QSDELAY 220,$LTEMF 28
2024-11-05 12:08:06,Laser Fire !,$QSDELAY 220,$LTEMF 18
2024-11-05 12:08:14,Laser Fire !,$QSDELAY 220,$LTEMF 15
2024-11-05 12:08:22,Laser Fire !,$QSDELAY 220,$LTEMF 15
2024-11-05 12:08:30,Laser Fire !,$QSDELAY 220,$LTEMF 28
2024-11-05 12:08:38,Laser Fire !,$QSDELAY 220,$LTEMF 28
2024-11-05 12:08:46,Laser Fire !,$QSDELAY 220,$LTEMF 25
2024-11-05 12:08:54,Laser Fire !,$QSDELAY 220,$LTEMF 19
2024-11-05 12:09:02,Laser Fire !,$QSDELAY 220,$LTEMF 25
2024-11-05 12:09:10,Laser Fire !,$QSDELAY 220,$LTEMF 20
2024-11-05 12:09:18,Laser Fire !,$QSDELAY 220,$LTEMF 24
2024-11-05 12:09:26,Laser Fire !,$QSDELAY 220,$LTEMF 23
2024-11-05 12:09:34,Laser Fire !,$QSDELAY 220,$LTEMF 22
2024-11-05 12:09:42,Laser Fire !,$QSDELAY 220,$LTEMF 27
2024-11-05 12:09:50,Laser Fire !,$QSDELAY 220,$LTEMF 18
2024-11-05 12:09:58,Laser Fire !,$QSDELAY 220,$LTEMF 16
2024-11-05 12:10:06,Laser Fire !,$QSDELAY 220,$LTEMF 22
2024-11-05 12:10:14,Laser Fire !,$QSDELAY 220,$LTEMF 23
2024-11-05 12:10:22,Laser Fire !,$QSDELAY 220,$LTEMF 16
2024-11-05 12:10:30,Laser Fire !,$QSDELAY 220,$LTEMF 25
2024-11-05 12:10:38,Laser Fire !,$QSDELAY 220,$LTEMF 29
2024-11-05 12:10:47,Laser Fire !,$QSDELAY 220,$LTEMF 20
2024-11-05 12:10:55,Laser Fire !,$QSDELAY 220,$LTEMF 19
2024-11-05 12:11:03,Laser Fire !,$QSDELAY 220,$LTEMF 26
2024-11-05 12:11:11,Laser Fire !,$QSDELAY 220,$LTEMF 18
2024-11-05 12:11:19,Laser Fire !,$QSDELAY 220,$LTEMF 20
2024-11-05 12:11:27,Laser Fire !,$QSDELAY 220,$LTEMF 23
2024-11-05 12:11:35,Laser Fire !,$QSDELAY 220,$LTEMF 15
2024-11-05 12:11:43,Laser Fire !,$QSDELAY 220,$LTEMF 17
2024-11-05 12:11:51,Laser Fire !,$QSDELAY 220,$LTEMF 20
2024-11-05 12:11:59,Laser Fire !,$QSDELAY 220,$LTEMF 20
2024-11-05 12:12:07,Laser Fire !,$QSDELAY 220,$LTEMF 20
2024-11-05 12:12:15,Laser Fire !,$QSDELAY 220,$LTEMF 27
2024-11-05 12:12:23,Laser Fire !,$QSDELAY 220,$LTEMF 27
2024-11-05 12:12:31,Laser Fire !,$QSDELAY 220,$LTEMF 17
2024-11-05 12:12:39,Laser Fire !,$QSDELAY 220,$LTEMF 15
2024-11-05 12:12:47,Laser Fire !,$QSDELAY 220,$LTEMF 29
2024-11-05 12:12:55,Laser Fire !,$QSDELAY 220,$LTEMF 15
2024-11-05 12:13:03,Laser Fire !,$QSDELAY 220,$LTEMF 20
2024-11-05 12:13:11,Laser Fire !,$QSDELAY 220,$LTEMF 21
2024-11-05 12:13:19,Laser Fire !,$QSDELAY 220,$LTEMF 19
2024-11-05 12:13:27,Laser Fire !,$QSDELAY 220,$LTEMF 19
2024-11-05 12:13:36,Laser Fire !,$QSDELAY 220,$LTEMF 28
2024-11-05 12:13:44,Laser Fire !,$QSDELAY 220,$LTEMF 28
2024-11-05 12:13:52,Laser Fire !,$QSDELAY 220,$LTEMF 29
2024-11-05 12:14:00,Laser Fire !,$QSDELAY 220,$LTEMF 22
2024-11-05 12:14:08,Laser Fire !,$QSDELAY 220,$LTEMF 25
2024-11-05 12:14:16,Laser Fire !,$QSDELAY 220,$LTEMF 22
2024-11-05 12:14:24,Laser Fire !,$QSDELAY 220,$LTEMF 25
2024-11-05 12:14:32,Laser Fire !,$QSDELAY 220,$LTEMF 18
2024-11-05 12:14:40,Laser Fire !,$QSDELAY 220,$LTEMF 25
2024-11-05 12:14:48,Laser Fire !,$QSDELAY 220,$LTEMF 21
2024-11-05 12:14:56,Laser Fire !,$QSDELAY 220,$LTEMF 20
2024-11-05 12:15:04,Laser Fire !,$QSDELAY 220,$LTEMF 24
2024-11-05 12:15:12,Laser Fire !,$QSDELAY 220,$LTEMF 24
2024-11-05 12:15:20,Laser Fire !,$QSDELAY 220,$LTEMF 18
2024-11-05 12:15:28,Laser Fire !,$QSDELAY 220,$LTEMF 28
2024-11-05 12:15:36,Laser Fire !,$QSDELAY 220,$LTEMF 25
2024-11-05 12:15:44,Laser Fire !,$QSDELAY 220,$LTEMF 29
2024-11-05 12:15:52,Laser Fire !,$QSDELAY 220,$LTEMF 21
2024-11-05 12:16:00,Laser Fire !,$QSDELAY 220,$LTEMF 27
2024-11-05 12:16:08,Laser Fire !,$QSDELAY 220,$LTEMF 15
2024-11-05 12:16:17,Laser Fire !,$QSDELAY 220,$LTEMF 26
2024-11-05 12:16:25,Laser Fire !,$QSDELAY 220,$LTEMF 25
2024-11-05 12:16:33,Laser Fire !,$QSDELAY 220,$LTEMF 24
2024-11-05 12:16:41,Laser Fire !,$QSDELAY 220,$LTEMF 30
2024-11-05 12:16:49,Laser Fire !,$QSDELAY 220,$LTEMF 22
2024-11-05 12:16:57,Laser Fire !,$QSDELAY 220,$LTEMF 27
2024-11-05 12:17:05,Laser Fire !,$QSDELAY 220,$LTEMF 29
2024-11-05 12:17:13,Laser Fire !,$QSDELAY 220,$LTEMF 20
